year_idx,plot_id,plot_name,region_group,lai_total,cc_total,biomass_ag_t_ha,adult_density_ha,sapling_density_ha,sw_top_mean,sw_sub_mean,al_floor_mean,di_annual_mean,GDD_deciduous,GDD_evergreen,T_winter,trees_died,saplings_died,mortality_rate_pct,tree_age_max,tree_age_mean,sapling_age_max,sapling_age_mean,herb_biomass_kg,herb_lai_mean,saplings_established,trees_recruited,trees_stressed,saplings_stressed,f_env_tree_mean,f_env_sapling_mean
218,2,"SW3","LL",7.236,1.000,2066.867,1011.111,1788.889,0.000,136.389,0.070,0.283,1199.607,1231.657,-3.424,1,11,1.087,218,88.198,30,7.236,43.929,0.285,8,0,16,39,0.199,0.210
219,0,"SW1","LL",34.052,1.000,7923.627,688.889,0.000,58.486,320.000,0.000,0.000,1044.565,1071.677,-3.760,0,0,0.000,219,217.935,0,0.000,88.983,0.577,0,0,5,0,0.180,0.000
219,1,"SW2","LL",21.187,1.000,5391.978,433.333,55.556,0.000,171.308,0.001,0.224,1066.317,1094.530,-3.587,0,0,0.000,219,218.282,23,7.000,85.890,0.557,0,0,7,4,0.145,0.074
219,2,"SW3","LL",7.202,1.000,2045.372,1011.111,1744.444,0.000,148.176,0.069,0.275,1142.167,1184.916,-3.157,1,17,1.087,219,87.780,31,7.936,43.944,0.285,14,1,16,28,0.206,0.223
220,0,"SW1","LL",34.171,1.000,7947.187,688.889,0.000,20.139,318.891,0.000,0.000,1133.869,1157.219,-3.293,0,0,0.000,220,218.935,0,0.000,88.983,0.577,0,0,5,0,0.201,0.000
220,1,"SW2","LL",21.209,1.000,5396.305,433.333,55.556,0.000,177.021,0.001,0.227,1131.735,1187.409,-2.820,0,1,0.000,220,219.282,24,7.400,85.889,0.557,1,0,8,3,0.129,0.096
220,2,"SW3","LL",7.479,1.000,1980.640,1000.000,1844.444,0.000,159.483,0.068,0.208,1227.542,1276.637,-2.490,2,21,2.174,219,85.211,32,7.572,44.009,0.286,31,1,4,13,0.271,0.319
221,0,"SW1","LL",34.262,1.000,7965.307,688.889,0.000,15.327,312.859,0.000,0.052,1030.119,1060.466,-3.827,0,0,0.000,221,219.935,0,0.000,88.983,0.577,0,0,6,0,0.175,0.000
221,1,"SW2","LL",21.252,1.000,5405.134,433.333,44.444,0.000,214.295,0.001,0.075,1152.991,1187.700,-3.387,0,1,0.000,221,220.282,25,9.500,85.888,0.557,0,0,0,1,0.318,0.169
221,2,"SW3","LL",6.486,1.000,1916.393,1011.111,1911.111,0.000,133.433,0.086,0.285,1199.607,1231.657,-3.424,4,7,4.211,220,82.055,33,7.744,43.725,0.284,18,5,14,42,0.232,0.215
222,0,"SW1","LL",34.335,1.000,7979.982,688.889,0.000,9.581,311.989,0.000,0.000,1133.869,1157.219,-3.293,0,0,0.000,222,220.935,0,0.000,88.983,0.577,0,0,5,0,0.199,0.000
222,1,"SW2","LL",21.291,1.000,5413.225,433.333,44.444,0.000,217.446,0.001,0.044,1117.486,1155.608,-3.720,0,0,0.000,222,221.282,26,10.500,85.888,0.557,0,0,0,1,0.330,0.175
222,2,"SW3","LL",6.649,1.000,1934.045,1033.333,2200.000,0.000,132.603,0.088,0.287,1195.926,1268.024,-3.124,0,12,0.000,221,81.785,32,7.177,43.150,0.280,40,2,10,38,0.234,0.237
223,0,"SW1","LL",34.394,1.000,7991.638,688.889,0.000,18.150,313.547,0.000,0.000,1009.596,1024.410,-3.427,0,0,0.000,223,221.935,0,0.000,88.983,0.577,0,0,9,0,0.164,0.000
223,1,"SW2","LL",21.308,1.000,5416.634,433.333,33.333,0.000,204.250,0.001,0.157,1167.956,1199.186,-3.287,0,1,0.000,223,222.282,27,14.000,85.887,0.557,0,0,7,2,0.139,0.080
223,2,"SW3","LL",6.641,1.000,1956.780,1033.333,2222.222,0.000,156.718,0.085,0.230,1223.328,1265.512,-2.990,0,27,0.000,222,82.785,33,7.450,43.276,0.281,29,0,10,30,0.241,0.245
224,0,"SW1","LL",34.094,1.000,7915.771,677.778,0.000,10.262,305.012,0.000,0.047,1021.154,1044.811,-3.860,1,0,1.613,224,222.934,0,0.000,88.983,0.577,0,0,8,0,0.171,0.000
224,1,"SW2","LL",21.344,1.000,5423.877,433.333,33.333,0.000,233.274,0.001,0.098,1064.768,1087.091,-3.120,0,0,0.000,224,223.282,28,15.000,85.886,0.557,0,0,0,1,0.294,0.169
224,2,"SW3","LL",6.740,1.000,1980.294,1077.778,2566.667,0.000,164.480,0.083,0.180,1161.045,1200.432,-3.090,1,12,1.020,223,80.763,33,6.853,42.679,0.277,48,5,9,32,0.310,0.272
225,0,"SW1","LL",34.153,1.000,7927.522,677.778,0.000,0.000,272.562,0.000,0.075,1019.085,1037.563,-3.393,0,0,0.000,225,223.934,0,0.000,88.983,0.577,0,0,6,0,0.170,0.000
225,1,"SW2","LL",21.374,1.000,5430.201,433.333,22.222,0.516,235.635,0.001,0.066,1020.932,1055.034,-3.120,0,1,0.000,225,224.282,10,9.500,85.886,0.557,0,0,0,0,0.256,0.183
225,2,"SW3","LL",6.747,1.000,1995.927,1077.778,2577.778,0.000,139.317,0.080,0.268,1199.607,1231.657,-3.424,0,21,0.000,224,81.763,34,7.530,42.632,0.277,22,0,18,61,0.210,0.184
226,0,"SW1","LL",34.223,1.000,7941.261,677.778,0.000,0.000,243.016,0.000,0.063,1110.840,1146.142,-3.160,0,0,0.000,226,224.934,0,0.000,88.983,0.577,0,0,3,0,0.199,0.000
226,1,"SW2","LL",21.412,1.000,5437.838,433.333,22.222,0.000,268.085,0.001,0.085,1167.956,1199.186,-3.287,0,0,0.000,226,225.282,11,10.500,85.886,0.557,0,0,0,0,0.311,0.223
226,2,"SW3","LL",7.092,1.000,2012.036,1055.556,2688.889,0.000,151.725,0.078,0.290,1200.725,1275.044,-2.290,2,15,2.062,225,83.705,35,7.971,42.635,0.277,25,0,19,73,0.195,0.163
227,0,"SW1","LL",34.274,1.000,7951.585,677.778,0.000,0.000,212.847,0.000,0.101,1019.085,1037.563,-3.393,0,0,0.000,227,225.934,0,0.000,88.983,0.577,0,0,11,0,0.149,0.000
227,1,"SW2","LL",21.436,1.000,5442.738,433.333,44.444,7.749,294.967,0.001,0.071,1101.339,1151.874,-2.720,0,0,0.000,227,226.282,12,6.250,85.885,0.557,2,0,0,0,0.333,0.374
227,2,"SW3","LL",6.919,1.000,2036.785,1133.333,2977.778,0.000,166.904,0.077,0.171,1227.542,1276.637,-2.490,0,19,0.000,226,80.196,36,7.463,42.566,0.276,52,7,12,24,0.326,0.260
228,0,"SW1","LL",37.541,1.000,7998.089,677.778,0.000,0.000,193.926,0.000,0.151,1126.290,1169.782,-2.827,0,0,0.000,228,226.934,0,0.000,88.983,0.577,0,0,16,0,0.130,0.000
228,1,"SW2","LL",21.451,1.000,5445.781,433.333,44.444,0.000,258.592,0.001,0.080,1090.494,1118.968,-3.487,0,0,0.000,228,227.282,13,7.250,85.885,0.557,0,0,0,0,0.307,0.183
228,2,"SW3","LL",6.882,1.000,2053.963,1166.667,3144.444,0.000,159.511,0.074,0.256,1200.725,1275.044,-2.290,2,16,1.869,227,79.219,24,7.272,42.591,0.276,36,5,19,91,0.261,0.166
229,0,"SW1","LL",33.469,1.000,8006.703,677.778,0.000,0.000,190.913,0.000,0.091,1133.869,1157.219,-3.293,0,0,0.000,229,227.934,0,0.000,88.983,0.577,0,0,20,0,0.121,0.000
229,1,"SW2","LL",21.462,1.000,5448.074,433.333,44.444,0.000,224.657,0.001,0.087,1169.031,1195.578,-2.887,0,0,0.000,229,228.282,14,8.250,85.885,0.557,0,0,0,1,0.236,0.141
229,2,"SW3","LL",6.988,1.000,2079.204,1222.222,3333.333,0.000,184.479,0.071,0.117,1186.869,1232.809,-3.324,1,15,0.901,228,77.136,25,7.303,42.520,0.276,38,6,12,42,0.357,0.227
230,0,"SW1","LL",33.532,1.000,8019.444,677.778,0.000,0.000,214.044,0.000,0.145,1030.119,1060.466,-3.827,0,0,0.000,230,228.934,0,0.000,88.983,0.577,0,0,7,0,0.161,0.000
230,1,"SW2","LL",21.479,1.000,5451.440,433.333,44.444,0.000,254.461,0.001,0.129,1131.735,1187.409,-2.820,0,0,0.000,230,229.282,15,9.250,85.884,0.557,0,0,0,0,0.345,0.207
230,2,"SW3","LL",7.213,1.000,2100.519,1188.889,3366.667,0.000,150.436,0.067,0.235,1217.293,1278.535,-2.524,3,25,2.727,229,79.168,26,7.851,42.277,0.274,28,0,13,101,0.258,0.156
231,0,"SW1","LL",33.599,1.000,8032.842,677.778,0.000,0.000,214.325,0.000,0.159,1085.780,1116.380,-3.127,0,0,0.000,231,229.934,0,0.000,88.983,0.577,0,0,5,0,0.175,0.000
231,1,"SW2","LL",20.964,1.000,5320.530,422.222,44.444,0.000,224.496,0.001,0.106,1121.897,1151.970,-3.987,1,0,2.564,231,230.289,16,10.250,85.883,0.557,0,0,0,0,0.304,0.181
231,2,"SW3","LL",6.978,1.000,2110.390,1211.111,2966.667,0.000,123.590,0.064,0.364,1133.363,1169.581,-3.190,1,41,0.909,230,78.872,27,8.798,42.277,0.274,8,3,33,191,0.180,0.080
232,0,"SW1","LL",33.656,1.000,8044.228,677.778,0.000,0.000,212.362,0.000,0.113,1118.952,1161.313,-2.493,0,0,0.000,232,230.934,0,0.000,88.983,0.577,0,0,8,0,0.149,0.000
232,1,"SW2","LL",20.964,1.000,5320.530,422.222,44.444,0.000,182.942,0.001,0.208,1066.317,1094.530,-3.587,0,0,0.000,232,231.289,17,11.250,85.882,0.557,0,0,1,2,0.187,0.111
232,2,"SW3","LL",7.069,1.000,2124.655,1200.000,2477.778,0.000,153.405,0.064,0.285,1200.725,1275.044,-2.290,1,62,0.917,231,80.222,28,9.919,42.114,0.273,18,0,20,84,0.210,0.133
233,0,"SW1","LL",33.724,1.000,8057.678,677.778,0.000,0.264,277.378,0.000,0.035,1014.230,1036.611,-3.760,0,0,0.000,233,231.934,0,0.000,88.983,0.577,0,0,5,0,0.175,0.000
233,1,"SW2","LL",21.106,1.000,5322.227,422.222,44.444,0.000,189.770,0.001,0.170,1166.770,1216.700,-2.220,0,0,0.000,233,232.289,18,12.250,85.882,0.557,0,0,7,3,0.138,0.082
233,2,"SW3","LL",7.079,1.000,2108.615,1166.667,2355.556,0.000,161.801,0.062,0.234,1202.047,1248.196,-2.457,3,50,2.778,232,81.352,29,9.486,41.922,0.272,39,0,12,21,0.262,0.190
234,0,"SW1","LL",33.786,1.000,8070.087,677.778,0.000,6.731,301.842,0.000,0.035,1014.230,1036.611,-3.760,0,0,0.000,234,232.934,0,0.000,88.983,0.577,0,0,5,0,0.175,0.000
234,1,"SW2","LL",20.932,1.000,5322.227,422.222,33.333,0.000,197.058,0.001,0.207,1084.782,1106.555,-4.587,0,1,0.000,234,233.289,19,15.000,85.881,0.557,0,0,0,0,0.245,0.165
234,2,"SW3","LL",7.142,1.000,2127.724,1188.889,2633.333,0.000,162.713,0.061,0.199,1171.266,1231.685,-2.324,1,5,0.926,233,81.065,30,9.101,41.864,0.272,33,3,11,56,0.285,0.166
235,0,"SW1","LL",33.856,1.000,8084.037,677.778,0.000,16.817,312.912,0.000,0.006,1079.024,1134.870,-3.793,0,0,0.000,235,233.934,0,0.000,88.983,0.577,0,0,2,0,0.201,0.000
235,1,"SW2","LL",20.932,1.000,5322.227,422.222,33.333,0.000,196.535,0.001,0.155,1020.932,1055.034,-3.120,0,0,0.000,235,234.289,20,16.000,85.881,0.557,0,0,4,2,0.156,0.104
235,2,"SW3","LL",7.197,1.000,2145.179,1200.000,2933.333,0.000,194.385,0.059,0.127,1191.746,1242.147,-1.957,1,19,0.917,234,81.352,30,8.360,41.891,0.272,48,2,13,53,0.293,0.192
236,0,"SW1","LL",33.914,1.000,8095.576,677.778,0.000,23.828,316.386,0.000,0.000,1009.596,1024.410,-3.427,0,0,0.000,236,234.934,0,0.000,88.983,0.577,0,0,5,0,0.170,0.000
236,1,"SW2","LL",20.932,1.000,5322.227,422.222,33.333,0.000,260.622,0.001,0.104,1060.229,1086.948,-3.487,0,0,0.000,236,235.289,21,17.000,85.880,0.557,0,0,0,0,0.305,0.204
236,2,"SW3","LL",8.116,1.000,2169.458,1188.889,3077.778,0.000,190.275,0.057,0.139,1251.469,1289.713,-2.624,2,33,1.835,235,82.514,31,7.971,41.874,0.272,47,1,10,51,0.311,0.204
237,0,"SW1","LL",33.971,1.000,8106.974,677.778,0.000,23.113,319.828,0.000,0.000,1133.869,1157.219,-3.293,0,0,0.000,237,235.934,0,0.000,88.983,0.577,0,0,2,0,0.206,0.000
237,1,"SW2","LL",20.932,1.000,5322.227,422.222,33.333,0.000,268.078,0.001,0.055,1152.991,1187.700,-3.387,0,0,0.000,237,236.289,22,18.000,85.881,0.557,0,0,0,0,0.354,0.237
237,2,"SW3","LL",7.016,1.000,2177.931,1166.667,2944.444,0.000,136.146,0.061,0.337,1153.100,1180.918,-4.190,2,20,1.869,236,84.076,32,8.860,41.874,0.272,8,0,29,174,0.173,0.088
238,0,"SW1","LL",34.016,1.000,8116.077,677.778,0.000,1.191,304.003,0.000,0.035,1074.552,1100.083,-4.260,0,0,0.000,238,236.934,0,0.000,88.983,0.577,0,0,5,0,0.191,0.000
238,1,"SW2","LL",20.932,1.000,5322.227,422.222,33.333,0.000,234.995,0.001,0.105,1147.495,1199.635,-2.920,0,0,0.000,238,237.289,23,19.000,85.880,0.557,0,0,0,0,0.359,0.241
238,2,"SW3","LL",7.003,1.000,2186.353,1144.444,2722.222,0.000,142.130,0.061,0.346,1201.252,1267.400,-2.424,2,34,1.905,237,85.796,33,9.751,41.874,0.272,14,0,25,169,0.165,0.086
239,0,"SW1","LL",33.481,1.000,7986.477,666.667,0.000,18.130,313.537,0.000,0.000,1009.596,1024.410,-3.427,1,0,1.639,239,237.950,0,0.000,88.983,0.577,0,0,6,0,0.169,0.000
239,1,"SW2","LL",20.932,1.000,5322.236,433.333,22.222,0.000,174.639,0.001,0.172,1130.175,1155.518,-3.820,0,0,0.000,239,232.769,24,18.500,85.880,0.557,0,1,0,0,0.230,0.116
239,2,"SW3","LL",7.052,1.000,2198.184,1133.333,1533.333,0.000,151.657,0.060,0.276,1133.363,1169.581,-3.190,1,118,0.971,238,87.137,33,11.145,41.874,0.272,11,0,17,16,0.215,0.152
240,0,"SW1","LL",32.950,1.000,7857.045,655.556,0.000,63.327,318.156,0.000,0.000,1014.204,1040.381,-3.493,1,0,1.667,240,238.949,0,0.000,88.983,0.577,0,0,3,0,0.180,0.000
240,1,"SW2","LL",20.932,1.000,5322.232,433.333,22.222,0.000,157.706,0.001,0.199,1121.897,1151.970,-3.987,0,0,0.000,240,233.769,25,19.500,85.880,0.557,0,0,39,2,0.042,0.023
240,2,"SW3","LL",7.077,1.000,2210.487,1155.556,1700.000,0.000,177.334,0.059,0.227,1087.609,1129.120,-2.724,1,8,0.952,239,86.750,34,10.301,41.793,0.271,26,3,19,22,0.237,0.171
241,0,"SW1","LL",32.983,1.000,7863.709,655.556,0.000,111.022,320.000,0.000,0.000,1014.204,1040.381,-3.493,0,0,0.000,241,239.949,0,0.000,88.983,0.577,0,0,2,0,0.187,0.000
241,1,"SW2","LL",21.070,1.000,5189.897,422.222,22.222,0.000,162.273,0.001,0.243,1174.676,1224.808,-2.554,1,0,2.564,241,234.632,26,20.500,85.879,0.557,0,0,38,2,0.025,0.014
241,2,"SW3","LL",7.199,1.000,2230.302,1155.556,2366.667,0.000,237.251,0.058,0.033,1191.746,1242.147,-1.957,2,10,1.887,240,87.587,35,7.859,41.801,0.271,72,2,5,15,0.347,0.307
242,0,"SW1","LL",33.020,1.000,7871.023,655.556,0.000,151.908,320.000,0.000,0.000,1075.067,1111.126,-2.627,0,0,0.000,242,240.949,0,0.000,88.983,0.577,0,0,1,0,0.208,0.000
242,1,"SW2","LL",20.279,1.000,5189.897,422.222,0.000,0.000,166.715,0.001,0.185,1121.897,1151.970,-3.987,0,2,0.000,242,235.632,0,0.000,85.878,0.557,0,0,7,0,0.121,0.000
242,2,"SW3","LL",7.211,1.000,2247.835,1144.444,2733.333,0.217,252.551,0.057,0.052,1087.609,1129.120,-2.724,2,10,1.905,241,89.184,34,7.508,41.752,0.271,44,1,10,54,0.299,0.216
243,0,"SW1","LL",33.056,1.000,7878.277,655.556,0.000,145.394,320.000,0.000,0.000,1082.799,1104.062,-4.093,0,0,0.000,243,241.949,0,0.000,88.983,0.577,0,0,1,0,0.205,0.000
243,1,"SW2","LL",20.279,1.000,5189.897,422.222,11.111,0.000,172.208,0.001,0.165,1158.172,1198.606,-2.887,0,0,0.000,243,236.632,1,1.000,85.877,0.557,1,0,0,0,0.241,0.361
243,2,"SW3","LL",7.280,1.000,2222.044,1144.444,3188.889,0.000,233.961,0.055,0.059,1217.293,1278.535,-2.524,1,12,0.962,242,88.631,35,7.181,41.671,0.270,54,1,8,61,0.350,0.247
244,0,"SW1","LL",33.088,1.000,7884.688,655.556,0.000,131.226,320.000,0.000,0.000,1009.596,1024.410,-3.427,0,0,0.000,244,242.949,0,0.000,88.983,0.577,0,0,3,0,0.181,0.000
244,1,"SW2","LL",20.279,1.000,5189.897,422.222,11.111,0.000,161.063,0.001,0.178,1126.438,1188.377,-3.520,0,0,0.000,244,237.632,2,2.000,85.876,0.557,0,0,0,0,0.210,0.124
244,2,"SW3","LL",7.260,1.000,2238.028,1177.778,2966.667,0.000,181.756,0.055,0.080,1122.819,1148.639,-2.757,0,43,0.000,243,87.717,36,7.734,41.695,0.271,26,3,18,76,0.276,0.160
245,0,"SW1","LL",33.125,1.000,7892.026,655.556,0.000,163.856,320.000,0.000,0.000,1075.067,1111.126,-2.627,0,0,0.000,245,243.949,0,0.000,88.983,0.577,0,0,1,0,0.207,0.000
245,1,"SW2","LL",20.279,1.000,5189.897,422.222,11.111,0.000,139.638,0.001,0.296,1084.782,1106.555,-4.587,0,0,0.000,245,238.632,3,3.000,85.874,0.557,0,0,38,1,0.000,0.000
245,2,"SW3","LL",7.306,1.000,2250.907,1200.000,2866.667,0.000,190.942,0.054,0.182,1128.508,1162.260,-3.090,1,22,0.917,244,87.417,36,8.240,41.597,0.270,16,3,16,101,0.266,0.137
246,0,"SW1","LL",33.158,1.000,7898.583,655.556,0.000,163.270,320.000,0.000,0.000,1014.230,1036.611,-3.760,0,0,0.000,246,244.949,0,0.000,88.983,0.577,0,0,3,0,0.184,0.000
246,1,"SW2","LL",19.215,1.000,4909.503,400.000,11.111,0.000,136.772,0.001,0.235,1130.175,1155.518,-3.820,2,0,5.263,246,239.278,4,4.000,85.873,0.557,0,0,36,1,0.000,0.000
246,2,"SW3","LL",7.605,1.000,2267.993,1200.000,2433.333,0.000,174.999,0.054,0.184,1251.469,1289.713,-2.624,0,59,0.000,245,88.417,37,9.251,41.575,0.270,20,0,19,59,0.250,0.154
247,0,"SW1","LL",33.196,1.000,7906.173,655.556,0.000,152.760,320.000,0.000,0.000,1105.569,1135.442,-3.660,0,0,0.000,247,245.949,0,0.000,88.983,0.577,0,0,1,0,0.213,0.000
247,1,"SW2","LL",19.215,1.000,4909.503,400.000,0.000,0.000,178.677,0.002,0.103,1122.386,1163.716,-2.354,0,1,0.000,247,240.278,0,0.000,85.873,0.557,0,0,8,0,0.114,0.000
247,2,"SW3","LL",8.010,1.000,2238.021,1177.778,2155.556,0.000,140.670,0.053,0.333,1245.611,1307.061,-2.157,2,35,1.852,246,89.066,38,10.593,41.575,0.270,10,0,29,122,0.166,0.091
248,0,"SW1","LL",33.235,1.000,7914.017,655.556,0.000,144.397,320.000,0.000,0.000,1118.952,1161.313,-2.493,0,0,0.000,248,246.949,0,0.000,88.983,0.577,0,0,1,0,0.219,0.000
248,1,"SW2","LL",19.216,1.000,4909.503,400.000,0.000,0.000,211.629,0.002,0.090,1181.562,1210.445,-3.020,0,0,0.000,248,241.278,0,0.000,85.872,0.557,0,0,0,0,0.313,0.000
248,2,"SW3","LL",7.326,1.000,2249.719,1166.667,2044.444,0.000,148.489,0.052,0.219,1186.869,1232.809,-3.324,2,25,1.869,247,90.190,32,11.266,41.539,0.270,16,1,23,57,0.225,0.143
249,0,"SW1","LL",33.266,1.000,7920.096,655.556,0.000,155.112,320.000,0.000,0.000,1074.552,1100.083,-4.260,0,0,0.000,249,247.949,0,0.000,88.983,0.577,0,0,2,0,0.202,0.000
249,1,"SW2","LL",19.216,1.000,4909.503,400.000,11.111,0.000,201.207,0.002,0.095,1152.991,1187.700,-3.387,0,0,0.000,249,242.278,1,1.000,85.872,0.557,1,0,0,0,0.290,0.428
249,2,"SW3","LL",7.290,1.000,2257.917,1155.556,1588.889,0.000,131.336,0.052,0.306,1159.037,1194.513,-3.090,1,53,0.952,248,91.673,29,12.154,41.504,0.269,12,0,33,85,0.156,0.107
250,0,"SW1","LL",33.295,1.000,7926.037,655.556,0.000,146.663,320.000,0.000,0.000,1122.045,1143.420,-3.160,0,0,0.000,250,248.949,0,0.000,88.983,0.577,0,0,1,0,0.214,0.000
250,1,"SW2","LL",19.217,1.000,4909.503,400.000,33.333,0.000,220.147,0.002,0.117,1166.770,1216.700,-2.220,0,0,0.000,250,243.278,2,1.333,85.872,0.557,2,0,0,1,0.287,0.290
250,2,"SW3","LL",7.102,1.000,2219.636,1100.000,1711.111,0.000,155.540,0.052,0.279,1200.725,1275.044,-2.290,5,8,4.808,246,92.838,30,11.974,41.458,0.269,19,0,19,54,0.201,0.134
251,0,"SW1","LL",33.537,1.000,7934.621,655.556,0.000,132.095,320.000,0.000,0.000,1126.290,1169.782,-2.827,0,0,0.000,251,249.949,0,0.000,88.983,0.577,0,0,1,0,0.221,0.000
251,1,"SW2","LL",19.217,1.000,4909.503,400.000,44.444,0.000,225.052,0.002,0.106,1147.495,1199.635,-2.920,0,0,0.000,251,244.278,3,2.000,85.872,0.557,1,0,0,1,0.363,0.247
251,2,"SW3","LL",7.140,1.000,2233.480,1088.889,2111.111,0.000,167.684,0.069,0.204,1251.469,1289.713,-2.624,2,14,2.000,247,94.194,31,10.295,41.506,0.269,51,1,12,18,0.286,0.279
252,0,"SW1","LL",33.274,1.000,7941.714,655.556,0.000,84.960,320.000,0.000,0.000,1120.362,1146.306,-3.560,0,0,0.000,252,250.949,0,0.000,88.983,0.577,0,0,0,0,0.214,0.000
252,1,"SW2","LL",19.218,1.000,4909.503,400.000,33.333,0.000,169.131,0.002,0.182,1130.175,1155.518,-3.820,0,1,0.000,252,245.278,3,2.667,85.872,0.557,0,0,0,1,0.190,0.083
252,2,"SW3","LL",7.168,1.000,2246.548,1111.111,2422.222,0.000,172.406,0.068,0.174,1171.266,1231.685,-2.324,2,13,1.961,248,93.040,32,9.252,41.542,0.270,45,4,11,37,0.313,0.258
253,0,"SW1","LL",33.307,1.000,7948.413,655.556,0.000,82.674,320.000,0.000,0.000,1084.222,1113.685,-3.527,0,0,0.000,253,251.949,0,0.000,88.983,0.577,0,0,0,0,0.208,0.000
253,1,"SW2","LL",18.677,1.000,4769.458,388.889,33.333,0.000,194.843,0.002,0.157,1020.932,1055.034,-3.120,1,0,2.778,253,246.086,4,3.667,85.872,0.557,0,0,0,3,0.150,0.065
253,2,"SW3","LL",7.168,1.000,2257.570,1133.333,2444.444,0.000,155.974,0.066,0.267,1133.363,1169.581,-3.190,0,14,0.000,249,92.755,33,9.573,41.542,0.270,18,2,16,69,0.241,0.175
254,0,"SW1","LL",32.845,1.000,7835.444,644.444,0.000,99.792,320.000,0.000,0.000,1075.067,1111.126,-2.627,1,0,1.695,254,252.983,0,0.000,88.983,0.577,0,0,0,0,0.208,0.000
254,1,"SW2","LL",18.742,1.000,4770.235,388.889,66.667,0.000,221.059,0.003,0.160,1174.676,1224.808,-2.554,0,1,0.000,254,247.086,5,2.333,85.872,0.557,4,0,0,0,0.319,0.406
254,2,"SW3","LL",7.226,1.000,2268.732,1166.667,2377.778,0.000,158.205,0.065,0.241,1142.167,1184.916,-3.157,1,25,0.943,250,91.610,34,9.935,41.498,0.269,23,4,15,50,0.268,0.182
255,0,"SW1","LL",32.876,1.000,7841.479,644.444,0.000,158.385,320.000,0.000,0.000,1075.067,1111.126,-2.627,0,0,0.000,255,253.983,0,0.000,88.983,0.577,0,0,0,0,0.211,0.000
255,1,"SW2","LL",18.668,1.000,4770.242,388.889,55.556,0.000,170.184,0.003,0.230,1132.938,1169.555,-2.854,0,1,0.000,255,248.086,6,2.800,85.873,0.557,0,0,0,3,0.179,0.074
255,2,"SW3","LL",7.263,1.000,2282.806,1188.889,2266.667,0.000,184.891,0.064,0.126,1124.632,1150.218,-2.924,0,29,0.000,251,91.383,35,10.696,41.689,0.271,21,2,14,17,0.295,0.233
256,0,"SW1","LL",32.904,1.000,7847.054,644.444,0.000,124.677,320.000,0.000,0.000,1038.175,1056.183,-4.860,0,0,0.000,256,254.983,0,0.000,88.983,0.577,0,0,1,0,0.195,0.000
256,1,"SW2","LL",18.673,1.000,4770.302,388.889,55.556,0.000,148.531,0.003,0.275,1174.676,1224.808,-2.554,0,0,0.000,256,249.086,7,3.800,85.875,0.557,0,0,35,5,0.000,0.000
256,2,"SW3","LL",7.379,1.000,2299.834,1222.222,2544.444,0.000,190.005,0.062,0.160,1217.534,1285.677,-2.624,1,8,0.901,252,90.591,36,9.847,41.799,0.271,37,4,14,26,0.325,0.247
257,0,"SW1","LL",32.934,1.000,7853.055,644.444,0.000,42.904,319.068,0.000,0.000,1082.799,1104.062,-4.093,0,0,0.000,257,255.983,0,0.000,88.983,0.577,0,0,0,0,0.209,0.000
257,1,"SW2","LL",18.668,1.000,4770.306,388.889,22.222,0.000,155.565,0.003,0.204,1130.175,1155.518,-3.820,0,3,0.000,257,250.086,8,6.000,85.878,0.557,0,0,9,1,0.112,0.101
257,2,"SW3","LL",7.377,1.000,2316.128,1233.333,2722.222,0.000,195.219,0.060,0.099,1124.632,1150.218,-2.924,1,11,0.893,253,90.838,37,9.837,41.904,0.272,29,2,19,39,0.291,0.216
258,0,"SW1","LL",32.960,1.000,7858.376,644.444,0.000,20.803,315.708,0.000,0.000,1010.264,1025.769,-3.593,0,0,0.000,258,256.983,0,0.000,88.983,0.577,0,0,2,0,0.184,0.000
258,1,"SW2","LL",18.127,1.000,4629.918,377.778,11.111,0.000,153.537,0.003,0.207,1121.897,1151.970,-3.987,1,1,2.857,258,250.882,9,9.000,85.881,0.557,0,0,34,1,0.000,0.000
258,2,"SW3","LL",7.319,1.000,2285.654,1277.778,2911.111,0.000,197.915,0.058,0.088,1129.514,1167.460,-2.824,2,19,1.709,254,87.278,38,9.263,41.745,0.271,42,6,14,38,0.344,0.240
259,0,"SW1","LL",32.988,1.000,7863.840,644.444,0.000,75.905,319.299,0.000,0.000,1014.204,1040.381,-3.493,0,0,0.000,259,257.983,0,0.000,88.983,0.577,0,0,2,0,0.189,0.000
259,1,"SW2","LL",15.938,1.000,4068.252,333.333,11.111,0.000,161.175,0.003,0.246,1174.676,1224.808,-2.554,4,0,11.765,259,251.067,10,10.000,85.883,0.557,0,0,30,1,0.000,0.000
259,2,"SW3","LL",7.714,1.000,2302.703,1266.667,2944.444,0.000,161.163,0.059,0.265,1245.611,1307.061,-2.157,2,22,1.724,255,88.377,39,9.702,41.745,0.271,26,1,16,101,0.258,0.145
260,0,"SW1","LL",33.015,1.000,7869.201,644.444,0.000,89.907,320.000,0.000,0.000,1019.085,1037.563,-3.393,0,0,0.000,260,258.983,0,0.000,88.983,0.577,0,0,2,0,0.188,0.000
260,1,"SW2","LL",15.939,1.000,4068.256,333.333,33.333,0.000,192.617,0.005,0.132,1169.031,1195.578,-2.887,0,0,0.000,260,252.067,11,4.333,85.890,0.557,2,0,17,0,0.098,0.122
