year_idx,plot_id,plot_name,species_id,adult_count,sapling_count,lai,cc,biomass_sum_kg,mean_dbh_cm,mean_height_m,recruitment_success,saplings_established,trees_died,saplings_died,tree_age_max,tree_age_mean,sapling_age_max,sapling_age_mean,trees_stressed,saplings_stressed,f_env_tree_mean,f_env_sapling_mean
17,0,"SW1",1,508,400,1.954,1.703,1661.511,4.940,3.929,30,47,1,5,17,14.671,12,6.595,0,0,0.476,0.413
17,0,"SW1",2,2,12,0.004,0.011,2.348,3.009,2.215,0,0,0,1,16,15.500,11,8.417,0,0,0.416,0.332
17,0,"SW1",3,1,4,0.004,0.003,0.847,3.883,5.707,0,0,0,0,17,17.000,15,10.000,1,0,0.014,0.370
17,0,"SW1",4,13,9,0.022,0.061,21.635,3.886,3.021,2,0,0,0,16,13.385,10,6.889,0,0,0.538,0.384
17,0,"SW1",5,34,109,0.092,0.153,95.257,4.473,2.915,6,11,0,4,17,15.382,14,7.239,0,2,0.663,0.496
17,1,"SW2",1,366,385,2.435,1.629,2602.759,6.307,4.823,42,26,0,2,17,14.617,11,5.192,0,2,0.529,0.408
17,1,"SW2",2,4,5,0.019,0.028,18.936,4.107,3.012,1,0,0,0,17,15.000,11,7.000,0,0,0.506,0.356
17,1,"SW2",4,4,1,0.012,0.024,13.593,5.196,3.751,0,0,0,0,16,13.750,7,7.000,0,0,0.481,0.424
17,1,"SW2",5,4,4,0.007,0.015,5.841,3.764,1.947,2,0,0,0,14,13.500,13,9.250,0,1,0.829,0.394
17,2,"SW3",1,203,218,1.482,0.926,1636.298,6.425,4.841,27,17,0,4,17,13.552,10,5.032,0,0,0.566,0.462
17,2,"SW3",2,1,1,0.004,0.007,0.969,4.146,4.174,0,0,0,0,15,15.000,2,2.000,0,0,0.385,0.333
17,2,"SW3",3,0,3,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,11,7.667,0,0,0.000,0.388
17,2,"SW3",4,2,2,0.003,0.009,1.186,3.613,3.142,0,0,0,0,13,11.500,7,5.000,0,0,0.409,0.526
17,2,"SW3",5,3,8,0.021,0.024,29.890,7.348,3.814,0,1,0,0,17,16.333,11,6.375,0,0,0.680,0.603
18,0,"SW1",1,568,398,2.730,2.126,2609.666,5.429,4.247,60,61,0,3,18,15.285,12,5.917,0,0,0.482,0.359
18,0,"SW1",2,2,13,0.007,0.013,2.584,3.711,2.528,0,1,0,0,17,16.500,12,8.769,0,1,0.393,0.288
18,0,"SW1",3,2,4,0.045,0.007,2.232,4.013,3.549,1,1,0,0,18,17.000,13,7.250,0,0,0.702,0.336
18,0,"SW1",4,14,8,0.028,0.072,30.419,4.278,3.414,1,0,0,0,17,14.143,9,7.500,0,0,0.461,0.319
18,0,"SW1",5,37,109,0.134,0.197,161.868,5.169,3.490,3,5,0,2,18,16.216,15,7.688,0,6,0.599,0.386
18,1,"SW2",1,391,383,3.205,1.941,3653.185,6.933,5.487,26,28,1,4,18,15.315,11,5.509,0,11,0.481,0.357
18,1,"SW2",2,4,5,0.025,0.033,26.420,4.803,3.862,0,0,0,0,18,16.000,12,8.000,0,0,0.370,0.259
18,1,"SW2",4,4,1,0.014,0.027,17.670,5.843,4.195,0,0,0,0,17,14.750,8,8.000,0,0,0.463,0.325
18,1,"SW2",5,5,3,0.013,0.023,13.933,4.481,2.659,1,0,0,0,15,14.400,12,9.000,0,1,0.683,0.218
18,2,"SW3",1,214,225,2.057,1.141,2381.708,7.368,5.619,11,20,0,2,18,14.350,11,5.364,0,1,0.586,0.505
18,2,"SW3",2,1,1,0.005,0.008,1.001,4.749,4.715,0,1,0,1,16,16.000,1,1.000,0,0,0.419,0.562
18,2,"SW3",3,0,3,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,12,8.667,0,0,0.000,0.423
18,2,"SW3",4,2,5,0.004,0.010,4.811,4.225,3.420,0,3,0,0,14,12.500,8,3.000,0,0,0.484,0.590
18,2,"SW3",5,3,11,0.030,0.029,46.156,8.701,4.556,0,3,0,0,18,17.333,12,5.636,0,0,0.729,0.655
19,0,"SW1",1,591,413,3.631,2.535,3725.301,6.116,4.911,24,45,1,6,19,16.135,12,5.947,0,7,0.430,0.304
19,0,"SW1",2,2,13,0.009,0.015,2.678,4.435,3.026,0,0,0,0,18,17.500,13,9.769,0,3,0.382,0.189
19,0,"SW1",3,2,4,0.017,0.007,1.681,4.157,5.730,0,0,0,0,19,18.000,14,8.250,1,1,0.147,0.299
19,0,"SW1",4,14,8,0.033,0.080,38.583,4.803,3.894,0,0,0,0,18,15.143,10,8.500,0,0,0.401,0.237
19,0,"SW1",5,43,105,0.180,0.250,263.953,5.565,3.795,6,5,0,3,19,16.767,16,8.086,1,23,0.582,0.288
19,1,"SW2",1,415,369,4.220,2.305,5095.563,7.641,6.114,24,15,0,5,19,16.014,12,6.000,0,32,0.526,0.347
19,1,"SW2",2,4,4,0.031,0.037,34.667,5.513,4.316,0,0,0,1,19,17.000,13,8.750,0,2,0.402,0.145
19,1,"SW2",4,4,1,0.017,0.030,25.500,6.533,4.738,0,0,0,0,18,15.750,9,9.000,0,0,0.485,0.245
19,1,"SW2",5,5,2,0.020,0.028,23.019,5.393,3.439,0,0,0,1,16,15.400,12,8.500,1,0,0.541,0.259
19,2,"SW3",1,243,206,2.703,1.376,3336.851,7.737,5.973,29,14,0,4,19,14.720,12,5.515,0,8,0.576,0.438
19,2,"SW3",2,1,1,0.006,0.009,7.109,5.273,5.247,0,0,0,0,17,17.000,2,2.000,0,0,0.360,0.287
19,2,"SW3",3,1,2,0.039,0.003,1.384,4.058,1.387,1,0,0,0,13,13.000,8,8.000,0,1,1.000,0.276
19,2,"SW3",4,3,4,0.006,0.014,7.768,3.804,3.200,1,0,0,0,15,12.000,5,2.750,0,0,0.598,0.376
19,2,"SW3",5,4,10,0.041,0.037,66.708,8.200,4.302,1,0,0,0,19,17.000,13,6.000,0,0,0.760,0.537
20,0,"SW1",1,620,407,4.715,2.977,5286.063,6.745,5.468,29,26,0,3,20,16.942,13,6.125,0,43,0.441,0.254
20,0,"SW1",2,2,12,0.012,0.018,9.098,5.197,3.474,0,0,0,1,19,18.500,14,11.000,0,5,0.398,0.135
20,0,"SW1",3,2,4,0.022,0.008,1.669,4.488,5.730,0,0,0,0,20,19.000,15,9.250,0,1,0.349,0.279
20,0,"SW1",4,14,8,0.035,0.087,54.389,5.293,4.323,0,0,0,0,19,16.143,11,9.500,0,2,0.377,0.155
20,0,"SW1",5,48,96,0.217,0.302,379.166,5.948,4.282,5,2,0,6,20,17.417,16,8.500,0,41,0.525,0.185
20,1,"SW2",1,439,346,5.136,2.633,6618.156,8.161,6.705,25,13,1,11,20,16.681,13,6.451,0,76,0.457,0.247
20,1,"SW2",2,4,4,0.037,0.041,42.439,6.074,5.010,0,0,0,0,20,18.000,14,9.750,1,3,0.301,0.068
20,1,"SW2",4,4,1,0.016,0.033,34.633,7.118,5.260,0,0,0,0,19,16.750,10,10.000,0,0,0.412,0.129
20,1,"SW2",5,5,3,0.027,0.033,33.684,6.277,3.819,0,1,0,0,17,16.400,13,6.667,0,1,0.504,0.290
20,2,"SW3",1,253,216,3.463,1.613,4498.526,8.590,6.792,10,24,0,4,20,15.510,13,5.736,0,13,0.537,0.417
20,2,"SW3",2,1,1,0.007,0.010,8.720,5.763,5.754,0,0,0,0,18,18.000,3,3.000,0,0,0.336,0.262
20,2,"SW3",3,1,2,0.003,0.003,0.832,4.070,5.920,0,0,0,0,14,14.000,9,9.000,1,1,0.004,0.273
20,2,"SW3",4,3,5,0.006,0.015,9.889,4.277,4.022,0,1,0,0,16,13.000,6,3.200,0,0,0.354,0.398
20,2,"SW3",5,4,11,0.053,0.043,89.351,9.443,5.139,0,1,0,0,20,18.000,14,6.455,0,0,0.664,0.564
21,0,"SW1",1,648,388,6.084,3.476,7237.369,7.423,6.170,28,21,0,12,21,17.730,14,6.394,0,89,0.470,0.212
21,0,"SW1",2,3,9,0.018,0.024,19.437,4.734,3.594,1,0,0,2,20,18.000,15,11.333,0,6,0.616,0.085
21,0,"SW1",3,2,3,0.031,0.009,7.415,4.893,5.730,0,0,0,1,21,20.000,16,11.667,0,0,0.394,0.299
21,0,"SW1",4,15,8,0.036,0.097,72.358,5.523,4.533,1,1,0,0,20,16.800,12,9.125,0,5,0.417,0.133
21,0,"SW1",5,49,79,0.229,0.346,494.811,6.563,4.851,1,3,0,19,21,18.347,17,8.975,2,44,0.465,0.150
21,1,"SW2",1,453,320,6.237,2.995,8562.424,8.885,7.421,14,13,0,25,21,17.506,13,6.975,2,92,0.475,0.234
21,1,"SW2",2,4,2,0.043,0.044,55.995,6.680,5.400,0,0,0,2,21,19.000,10,8.000,1,1,0.330,0.085
21,1,"SW2",4,4,1,0.015,0.035,41.926,7.746,5.569,0,0,0,0,20,17.750,11,11.000,0,1,0.444,0.060
21,1,"SW2",5,5,3,0.037,0.039,54.668,7.208,4.290,0,0,0,0,18,17.400,14,7.667,1,3,0.505,0.053
21,2,"SW3",1,272,208,4.269,1.859,5832.152,9.110,7.284,19,21,0,10,21,16.077,12,5.774,0,18,0.528,0.367
21,2,"SW3",2,1,2,0.008,0.010,10.222,6.146,6.409,0,1,0,0,19,19.000,4,2.500,0,0,0.264,0.389
21,2,"SW3",3,1,1,0.017,0.004,0.823,4.579,5.920,0,0,0,1,15,15.000,10,10.000,0,0,0.557,0.557
21,2,"SW3",4,3,5,0.007,0.016,12.540,4.654,4.409,0,0,0,0,17,14.000,7,4.200,0,0,0.322,0.310
21,2,"SW3",5,5,11,0.062,0.052,119.066,9.050,5.049,1,1,0,0,21,17.800,15,6.364,0,1,0.692,0.530
22,0,"SW1",1,659,348,7.258,3.896,9340.267,8.081,6.935,11,9,0,38,22,18.639,15,7.006,2,185,0.387,0.124
22,0,"SW1",2,3,6,0.020,0.027,23.414,5.240,4.783,0,0,0,3,21,19.000,16,14.000,0,5,0.282,0.034
22,0,"SW1",3,2,3,0.023,0.010,8.376,5.203,5.937,0,0,0,0,22,21.000,17,12.667,0,1,0.285,0.144
22,0,"SW1",4,15,13,0.034,0.103,86.504,5.890,5.003,0,7,0,2,21,17.800,13,5.077,2,5,0.277,0.256
22,0,"SW1",5,50,56,0.203,0.382,627.386,7.022,5.287,1,0,0,22,22,19.280,16,9.804,4,40,0.371,0.071
22,1,"SW2",1,464,264,7.164,3.328,10683.602,9.533,8.083,12,10,1,54,22,18.332,14,7.318,6,97,0.427,0.186
22,1,"SW2",2,4,1,0.043,0.047,67.137,7.189,6.184,0,0,0,1,22,20.000,11,11.000,1,1,0.268,0.016
22,1,"SW2",4,4,15,0.013,0.037,51.493,8.273,6.234,0,14,0,0,21,18.750,12,1.733,0,1,0.364,0.459
22,1,"SW2",5,5,2,0.047,0.045,76.665,8.040,4.990,0,0,0,1,19,18.400,8,5.500,1,2,0.438,0.007
22,2,"SW3",1,276,211,4.826,2.038,7029.431,9.754,8.002,4,13,0,6,22,16.993,13,6.284,2,47,0.369,0.236
22,2,"SW3",2,1,2,0.008,0.011,11.299,6.404,6.837,0,0,0,0,20,20.000,5,3.500,0,0,0.183,0.314
22,2,"SW3",3,1,2,0.009,0.005,0.818,4.897,5.920,0,1,0,0,16,16.000,11,6.000,0,0,0.313,0.492
22,2,"SW3",4,3,4,0.007,0.017,14.673,4.930,4.674,0,0,0,1,18,15.000,8,5.250,1,1,0.232,0.225
22,2,"SW3",5,5,9,0.063,0.058,145.795,10.035,5.861,0,0,0,2,22,18.800,16,7.889,0,2,0.547,0.461
23,0,"SW1",1,663,296,8.602,4.368,12060.835,8.885,7.729,6,11,2,57,23,19.596,16,7.524,2,182,0.438,0.107
23,0,"SW1",2,3,3,0.020,0.029,28.819,5.744,5.313,0,0,0,3,22,20.000,17,14.333,0,3,0.328,0.037
23,0,"SW1",3,2,3,0.028,0.011,15.525,5.633,5.940,0,0,0,0,23,22.000,18,13.667,0,2,0.378,0.066
23,0,"SW1",4,15,10,0.030,0.108,106.795,6.262,5.334,0,0,0,3,22,18.800,14,4.400,1,8,0.283,0.068
23,0,"SW1",5,50,34,0.194,0.416,776.599,7.552,5.702,0,0,0,22,23,20.280,17,10.265,7,28,0.349,0.046
23,1,"SW2",1,471,222,8.197,3.676,13115.975,10.263,8.756,7,6,0,41,23,19.234,14,7.820,5,97,0.433,0.167
23,1,"SW2",2,4,1,0.044,0.050,79.087,7.695,6.620,0,0,0,0,23,21.000,12,12.000,1,1,0.290,0.000
23,1,"SW2",4,4,20,0.012,0.040,59.372,8.804,6.510,0,7,0,2,22,19.750,2,1.650,0,4,0.378,0.338
23,1,"SW2",5,5,0,0.052,0.050,102.021,8.870,5.457,0,0,0,2,20,19.400,0,0.000,1,0,0.444,0.000
23,2,"SW3",1,276,198,4.718,2.038,7117.187,9.754,8.248,0,0,0,13,23,17.993,14,7.106,276,198,0.000,0.000
23,2,"SW3",2,1,2,0.006,0.011,11.920,6.543,7.104,0,0,0,0,21,21.000,6,4.500,0,1,0.100,0.208
23,2,"SW3",3,1,2,0.020,0.005,6.736,5.289,5.920,0,0,0,0,17,17.000,12,7.000,0,0,0.364,0.338
23,2,"SW3",4,3,4,0.005,0.018,16.489,5.109,4.892,0,0,0,0,19,16.000,9,6.250,1,1,0.145,0.148
23,2,"SW3",5,6,8,0.069,0.065,168.766,9.412,5.393,1,0,0,0,23,18.667,17,8.375,0,2,0.512,0.329
24,0,"SW1",1,666,162,9.636,4.833,15103.326,9.667,8.505,3,3,0,134,24,20.571,16,7.988,3,118,0.420,0.082
24,0,"SW1",2,3,1,0.016,0.031,33.872,6.116,6.125,0,0,0,2,23,21.000,18,18.000,0,1,0.243,0.000
24,0,"SW1",3,2,2,0.029,0.013,18.287,6.104,5.940,0,0,0,1,24,23.000,18,12.500,0,2,0.391,0.014
24,0,"SW1",4,15,9,0.023,0.113,125.270,6.581,5.707,0,1,0,2,23,19.800,14,4.000,4,7,0.239,0.087
24,0,"SW1",5,50,16,0.169,0.444,930.486,7.990,6.168,0,0,0,18,24,21.280,17,10.750,14,14,0.281,0.029
24,1,"SW2",1,477,157,8.737,3.977,15506.172,10.866,9.322,7,2,1,60,24,20.136,15,8.191,15,85,0.368,0.126
24,1,"SW2",2,4,0,0.038,0.053,89.587,8.106,7.039,0,0,0,1,24,22.000,0,0.000,1,0,0.236,0.000
24,1,"SW2",4,4,25,0.010,0.041,68.974,9.214,7.108,0,5,0,0,23,20.750,3,2.320,0,7,0.289,0.213
24,1,"SW2",5,5,0,0.053,0.055,134.386,9.561,6.278,0,0,0,0,21,20.400,0,0.000,1,0,0.367,0.000
24,2,"SW3",1,271,162,4.597,1.994,6973.551,9.723,8.240,0,0,5,36,24,18.963,13,7.889,271,162,0.000,0.000
24,2,"SW3",2,1,2,0.006,0.011,12.547,6.706,7.131,0,0,0,0,22,22.000,7,5.500,0,0,0.120,0.217
24,2,"SW3",3,1,2,0.012,0.006,7.485,5.567,5.920,0,0,0,0,18,18.000,13,8.000,0,0,0.241,0.335
24,2,"SW3",4,3,3,0.005,0.019,17.964,5.303,4.912,0,0,0,1,20,17.000,7,6.333,1,0,0.160,0.177
24,2,"SW3",5,6,6,0.081,0.071,194.392,10.161,5.754,0,0,0,2,24,19.667,12,7.500,0,0,0.430,0.427
25,0,"SW1",1,664,113,10.209,5.231,18131.479,10.386,9.208,0,2,2,51,25,21.571,16,8.522,10,98,0.366,0.053
25,0,"SW1",2,3,0,0.012,0.032,37.710,6.404,6.347,0,0,0,1,24,22.000,0,0.000,1,0,0.193,0.000
25,0,"SW1",3,2,1,0.033,0.014,21.612,6.521,6.293,0,0,0,1,25,24.000,8,8.000,0,1,0.319,0.000
25,0,"SW1",4,15,3,0.013,0.117,140.698,6.846,5.912,0,0,0,6,24,20.800,4,3.333,4,3,0.199,0.019
25,0,"SW1",5,49,6,0.133,0.462,1053.384,8.393,6.450,0,0,1,10,25,22.347,18,11.167,16,6,0.240,0.005
25,1,"SW2",1,479,115,9.094,4.181,17279.826,11.310,9.748,3,0,1,39,25,21.100,16,8.696,33,80,0.246,0.078
25,1,"SW2",2,4,0,0.035,0.055,99.592,8.446,7.439,0,0,0,0,25,23.000,0,0.000,1,0,0.200,0.000
25,1,"SW2",4,4,24,0.007,0.043,75.793,9.589,7.314,0,3,0,4,24,21.750,4,2.917,0,12,0.273,0.148
25,1,"SW2",5,5,0,0.041,0.059,156.292,10.118,6.528,0,0,0,0,22,21.400,0,0.000,1,0,0.317,0.000
25,2,"SW3",1,281,131,5.198,2.141,7831.223,10.012,8.185,10,1,0,22,25,19.726,14,8.252,5,0,0.314,0.224
25,2,"SW3",2,1,2,0.007,0.012,13.458,6.921,7.295,0,0,0,0,23,23.000,8,6.500,0,0,0.155,0.279
25,2,"SW3",3,2,1,0.066,0.010,10.338,5.262,3.660,1,0,0,0,19,16.500,4,4.000,0,0,0.713,0.389
25,2,"SW3",4,3,18,0.006,0.019,20.334,5.546,5.058,0,15,0,0,21,18.000,8,2.056,1,0,0.195,0.431
25,2,"SW3",5,6,6,0.096,0.078,228.272,11.052,5.977,0,0,0,0,25,20.667,13,8.500,0,0,0.524,0.524
26,0,"SW1",1,662,49,11.000,5.669,21643.419,11.171,9.760,0,4,2,68,26,22.576,16,7.939,18,37,0.400,0.099
26,0,"SW1",2,3,0,0.010,0.033,42.031,6.643,6.913,0,0,0,0,25,23.000,0,0.000,1,0,0.155,0.000
26,0,"SW1",3,2,0,0.047,0.016,26.356,7.017,6.787,0,0,0,1,26,25.000,0,0.000,0,0,0.390,0.000
26,0,"SW1",4,14,2,0.009,0.117,157.619,7.382,6.304,0,0,1,1,25,21.929,5,4.000,5,2,0.203,0.000
26,0,"SW1",5,47,2,0.110,0.477,1196.173,8.939,6.826,0,0,2,4,26,23.426,15,13.500,17,2,0.223,0.000
26,1,"SW2",1,478,67,9.137,4.295,18357.543,11.602,10.006,1,1,2,48,26,22.103,16,9.149,72,60,0.139,0.054
26,1,"SW2",2,3,0,0.033,0.052,108.261,10.768,8.740,0,0,1,0,26,24.333,0,0.000,0,0,0.265,0.000
26,1,"SW2",4,4,24,0.006,0.044,82.588,9.950,7.466,0,3,0,3,25,22.750,5,3.500,0,11,0.260,0.137
26,1,"SW2",5,4,0,0.037,0.059,176.081,12.482,7.298,0,0,1,0,23,22.500,0,0.000,0,0,0.371,0.000
26,2,"SW3",1,284,129,5.512,2.259,8709.578,10.399,8.618,4,4,1,2,26,20.637,15,8.829,9,29,0.243,0.169
26,2,"SW3",2,1,2,0.006,0.012,14.268,7.095,7.526,0,0,0,0,24,24.000,9,7.500,0,0,0.124,0.228
26,2,"SW3",3,2,1,0.017,0.011,11.090,5.409,6.326,0,0,0,0,20,17.500,5,5.000,1,0,0.114,0.262
26,2,"SW3",4,2,56,0.005,0.016,22.122,7.012,5.795,0,39,1,1,22,19.000,9,1.661,0,5,0.226,0.364
26,2,"SW3",5,7,5,0.100,0.087,269.846,10.598,5.662,1,0,0,0,26,20.571,11,8.600,0,0,0.552,0.421
27,0,"SW1",1,663,19,11.212,6.103,25464.470,11.895,10.332,1,2,0,31,27,23.566,16,6.421,26,13,0.373,0.115
27,0,"SW1",2,2,0,0.007,0.029,44.857,8.741,8.337,0,0,1,0,26,25.500,0,0.000,0,0,0.217,0.000
27,0,"SW1",3,2,0,0.018,0.017,29.911,7.282,7.445,0,0,0,0,27,26.000,0,0.000,0,0,0.203,0.000
27,0,"SW1",4,14,0,0.006,0.121,174.535,7.614,6.535,0,0,0,2,26,22.929,0,0.000,5,0,0.170,0.000
27,0,"SW1",5,45,0,0.084,0.490,1335.978,9.499,7.196,0,0,2,2,27,24.489,0,0.000,19,0,0.197,0.000
27,1,"SW2",1,478,37,10.114,4.547,20523.986,12.194,10.267,0,1,0,31,27,23.103,17,9.324,29,11,0.297,0.151
27,1,"SW2",2,3,0,0.036,0.054,120.454,11.306,9.066,0,0,0,0,27,25.333,0,0.000,0,0,0.315,0.000
27,1,"SW2",4,4,16,0.006,0.046,91.016,10.357,7.689,0,2,0,10,26,23.750,6,3.938,0,4,0.289,0.194
27,1,"SW2",5,4,0,0.042,0.063,204.861,13.273,7.567,0,0,0,0,24,23.500,0,0.000,0,0,0.432,0.000
27,2,"SW3",1,289,117,6.299,2.445,10121.769,10.969,8.967,6,6,1,12,27,21.484,16,9.034,4,2,0.393,0.273
27,2,"SW3",2,1,2,0.005,0.012,15.273,7.313,7.719,0,0,0,0,25,25.000,10,8.500,0,0,0.157,0.266
27,2,"SW3",3,2,1,0.047,0.012,13.080,5.912,6.326,0,0,0,0,21,18.500,6,6.000,0,0,0.457,0.309
27,2,"SW3",4,2,118,0.005,0.017,24.991,7.357,5.990,0,63,0,1,23,20.000,10,1.780,0,10,0.261,0.411
27,2,"SW3",5,7,5,0.118,0.097,317.168,11.652,6.104,0,0,0,0,27,21.571,12,9.600,0,0,0.575,0.478
28,0,"SW1",1,663,10,11.715,6.537,29580.614,12.626,10.818,2,0,2,7,28,24.538,15,5.500,40,10,0.380,0.031
28,0,"SW1",2,2,0,0.005,0.029,48.441,9.009,8.863,0,0,0,0,27,26.500,0,0.000,0,0,0.177,0.000
28,0,"SW1",3,2,0,0.044,0.018,34.572,7.814,7.445,0,0,0,0,28,27.000,0,0.000,0,0,0.430,0.000
28,0,"SW1",4,13,0,0.004,0.119,189.317,8.125,6.887,0,0,1,0,27,24.077,0,0.000,4,0,0.156,0.000
28,0,"SW1",5,42,0,0.076,0.498,1479.299,10.237,7.636,0,0,3,0,28,25.667,0,0.000,19,0,0.192,0.000
28,1,"SW2",1,477,29,10.289,4.836,23578.959,12.891,10.819,2,4,3,10,28,24.090,14,8.310,29,5,0.340,0.207
28,1,"SW2",2,3,0,0.030,0.057,133.919,11.835,9.591,0,0,0,0,28,26.333,0,0.000,0,0,0.305,0.000
28,1,"SW2",4,4,16,0.004,0.047,100.388,10.757,7.972,0,2,0,2,27,24.750,7,4.375,0,5,0.280,0.181
28,1,"SW2",5,4,0,0.031,0.068,240.947,14.034,8.145,0,0,0,0,25,24.500,0,0.000,0,0,0.407,0.000
28,2,"SW3",1,292,116,6.600,2.599,11527.062,11.463,9.501,5,5,2,1,28,22.349,17,9.448,10,37,0.321,0.193
28,2,"SW3",2,1,2,0.004,0.012,16.161,7.489,7.969,0,0,0,0,26,26.000,11,9.500,0,1,0.126,0.203
28,2,"SW3",3,2,1,0.027,0.013,21.079,6.247,6.625,0,0,0,0,22,19.500,7,7.000,0,0,0.284,0.224
28,2,"SW3",4,2,131,0.003,0.017,28.182,7.654,6.261,0,19,0,6,24,21.000,11,2.443,1,25,0.216,0.283
28,2,"SW3",5,7,5,0.124,0.106,373.468,12.609,6.691,0,0,0,0,28,22.571,13,10.600,0,1,0.516,0.364
29,0,"SW1",1,658,4,11.463,6.956,34032.738,13.422,11.391,0,0,5,6,29,25.574,10,5.500,46,4,0.355,0.023
29,0,"SW1",2,2,0,0.004,0.030,51.486,9.262,9.024,0,0,0,0,28,27.500,0,0.000,0,0,0.172,0.000
29,0,"SW1",3,2,0,0.034,0.019,38.836,8.035,8.172,0,0,0,0,29,28.000,0,0.000,0,0,0.167,0.000
29,0,"SW1",4,10,0,0.002,0.107,200.446,9.605,7.947,0,0,3,0,28,25.900,0,0.000,4,0,0.148,0.000
29,0,"SW1",5,40,0,0.063,0.505,1616.078,10.814,8.070,0,0,2,0,29,26.750,0,0.000,20,0,0.162,0.000
29,1,"SW2",1,471,30,10.719,5.082,26367.798,13.620,11.275,0,2,6,1,29,25.146,15,8.733,35,12,0.301,0.137
29,1,"SW2",2,3,0,0.027,0.059,146.459,12.314,9.973,0,0,0,0,29,27.333,0,0.000,0,0,0.276,0.000
29,1,"SW2",4,3,15,0.002,0.037,88.436,11.261,8.598,0,1,1,2,28,26.667,8,5.000,1,4,0.205,0.142
29,1,"SW2",5,4,0,0.025,0.072,271.532,14.762,8.358,0,0,0,0,26,25.500,0,0.000,0,0,0.395,0.000
29,2,"SW3",1,299,96,7.251,2.773,13032.524,11.875,9.777,8,5,1,17,29,23.130,18,9.521,11,31,0.333,0.181
29,2,"SW3",2,1,2,0.003,0.013,16.936,7.643,8.132,0,0,0,0,27,27.000,12,10.500,0,1,0.112,0.161
29,2,"SW3",3,2,1,0.057,0.015,24.568,6.736,6.625,0,0,0,0,23,20.500,8,8.000,0,0,0.411,0.193
29,2,"SW3",4,2,135,0.003,0.018,31.149,7.932,6.412,0,13,0,9,25,22.000,12,3.244,1,35,0.198,0.237
29,2,"SW3",5,7,5,0.131,0.115,433.579,13.572,7.101,0,0,0,0,29,23.571,14,11.600,0,1,0.517,0.313
30,0,"SW1",1,655,1,12.056,7.418,39047.616,14.254,11.836,0,1,3,4,30,26.597,1,1.000,46,0,0.383,0.511
30,0,"SW1",2,2,0,0.003,0.031,54.749,9.501,9.377,0,0,0,0,29,28.500,0,0.000,0,0,0.160,0.000
30,0,"SW1",3,2,0,0.022,0.020,41.783,8.293,8.278,0,0,0,0,30,29.000,0,0.000,0,0,0.207,0.000
30,0,"SW1",4,10,0,0.002,0.109,212.641,9.818,8.058,0,0,0,0,29,26.900,0,0.000,5,0,0.157,0.000
30,0,"SW1",5,35,0,0.057,0.488,1708.001,11.817,8.568,0,0,5,0,30,27.914,0,0.000,16,0,0.172,0.000
30,1,"SW2",1,468,26,11.404,5.426,30428.022,14.503,11.797,0,1,3,5,30,26.167,16,9.000,31,9,0.394,0.147
30,1,"SW2",2,3,0,0.025,0.061,161.698,12.867,10.271,0,0,0,0,30,28.333,0,0.000,0,0,0.317,0.000
30,1,"SW2",4,3,12,0.002,0.038,94.968,11.573,8.748,0,0,0,3,29,27.667,9,5.917,1,4,0.217,0.111
30,1,"SW2",5,4,0,0.020,0.076,311.443,15.538,8.800,0,0,0,0,27,26.500,0,0.000,0,0,0.406,0.000
30,2,"SW3",1,301,77,7.577,2.935,14591.044,12.410,10.235,2,4,0,21,30,24.070,19,9.740,16,24,0.296,0.174
30,2,"SW3",2,1,1,0.002,0.013,17.625,7.774,8.303,0,0,0,1,28,28.000,10,10.000,1,0,0.094,0.200
30,2,"SW3",3,2,1,0.039,0.016,27.359,7.060,6.716,0,0,0,0,24,21.500,9,9.000,0,1,0.251,0.053
30,2,"SW3",4,2,122,0.002,0.018,34.615,8.155,6.703,0,7,0,20,26,23.000,13,3.926,1,32,0.152,0.227
30,2,"SW3",5,7,4,0.138,0.123,497.680,14.455,7.652,0,0,0,1,30,24.571,15,13.250,0,1,0.466,0.318
31,0,"SW1",1,648,1,11.360,7.789,43717.166,15.018,12.339,0,0,7,0,31,27.647,2,2.000,54,1,0.317,0.018
31,0,"SW1",2,2,0,0.002,0.031,57.175,9.677,9.593,0,0,0,0,30,29.500,0,0.000,0,0,0.120,0.000
31,0,"SW1",3,2,0,0.026,0.021,44.221,8.460,8.511,0,0,0,0,31,30.000,0,0.000,1,0,0.129,0.000
31,0,"SW1",4,9,0,0.002,0.105,224.928,10.576,8.728,0,0,1,0,30,28.333,0,0.000,5,0,0.102,0.000
31,0,"SW1",5,33,0,0.042,0.484,1793.333,12.345,8.837,0,0,2,0,31,29.000,0,0.000,18,0,0.150,0.000
31,1,"SW2",1,464,20,11.423,5.761,34985.721,15.400,12.495,1,2,5,7,31,27.194,17,9.250,38,8,0.380,0.154
31,1,"SW2",2,3,0,0.020,0.063,177.275,13.377,10.721,0,0,0,0,31,29.333,0,0.000,0,0,0.285,0.000
31,1,"SW2",4,2,11,0.001,0.031,93.835,14.271,10.223,0,0,1,1,30,29.500,10,6.636,0,9,0.255,0.070
31,1,"SW2",5,4,0,0.016,0.080,361.850,16.127,9.658,0,0,0,0,28,27.500,0,0.000,1,0,0.304,0.000
