year_idx,plot_id,species_id,seeds_local,seeds_external,seeds_total,seeds_mean_per_cell,p_seed_mean,p_env_mean,p_est_mean,n_new_saplings,limiting_factor
14,2,-1,0.0000,4334.0123,8668.0247,9.6311,0.0000,0.0000,0.0000,22,"PLOT_TOTAL"
15,0,1,0.0000,28131.1064,56262.2129,62.5136,0.6251,0.1624,0.1015,41,"GDD(0.435)"
15,0,2,0.0000,480.4723,960.9447,1.0677,0.0107,0.0355,0.0004,0,"Winter(0.113)"
15,0,3,0.0000,89.6670,179.3339,0.1993,0.0020,0.1899,0.0004,0,"GDD(0.403)"
15,0,4,0.0000,794.2015,1588.4031,1.7649,0.0176,0.0407,0.0007,0,"Winter(0.113)"
15,0,5,0.0000,863.5212,1727.0424,1.9189,0.0192,0.4623,0.0089,10,"GDD(0.624)"
15,0,-1,0.0000,30358.9685,60717.9370,67.4644,0.0000,0.0000,0.0000,51,"PLOT_TOTAL"
15,1,1,0.0000,12612.9542,25225.9085,28.0288,0.2803,0.4354,0.1221,75,"GDD(0.553)"
15,1,2,0.0000,202.4718,404.9436,0.4499,0.0045,0.2513,0.0011,0,"GDD(0.519)"
15,1,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.3777,0.0000,0,"GDD(0.527)"
15,1,4,0.0000,182.8343,365.6686,0.4063,0.0041,0.2657,0.0011,0,"GDD(0.549)"
15,1,5,0.0000,35.2740,70.5479,0.0784,0.0008,0.4997,0.0004,1,"GDD(0.702)"
15,1,-1,0.0000,13038.5741,26077.1482,28.9746,0.0000,0.0000,0.0000,76,"PLOT_TOTAL"
15,2,1,0.0000,4162.0205,8324.0410,9.2489,0.0925,0.3271,0.0303,23,"GDD(0.568)"
15,2,2,0.0000,64.3325,128.6649,0.1430,0.0014,0.1476,0.0002,0,"Winter(0.348)"
15,2,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.3526,0.0000,0,"GDD(0.543)"
15,2,4,0.0000,67.3455,134.6911,0.1497,0.0015,0.1567,0.0002,1,"Winter(0.348)"
15,2,5,0.0000,35.2740,70.5479,0.0784,0.0008,0.5255,0.0004,0,"GDD(0.712)"
15,2,-1,0.0000,4334.0123,8668.0247,9.6311,0.0000,0.0000,0.0000,24,"PLOT_TOTAL"
16,0,1,0.0000,28131.1064,56262.2129,62.5136,0.6251,0.1288,0.0805,31,"Winter(0.336)"
16,0,2,0.0000,480.4723,960.9447,1.0677,0.0107,0.0007,0.0000,0,"Winter(0.002)"
16,0,3,0.0000,89.6670,179.3339,0.1993,0.0020,0.1617,0.0003,1,"GDD(0.453)"
16,0,4,0.0000,794.2015,1588.4031,1.7649,0.0176,0.0008,0.0000,0,"Winter(0.002)"
16,0,5,0.0000,863.5212,1727.0424,1.9189,0.0192,0.4414,0.0085,6,"GDD(0.655)"
16,0,-1,0.0000,30358.9685,60717.9370,67.4644,0.0000,0.0000,0.0000,38,"PLOT_TOTAL"
16,1,1,0.0000,12612.9542,25225.9085,28.0288,0.2803,0.3140,0.0880,67,"GDD(0.536)"
16,1,2,0.0000,202.4718,404.9436,0.4499,0.0045,0.1533,0.0007,1,"Winter(0.427)"
16,1,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.3217,0.0000,0,"GDD(0.509)"
16,1,4,0.0000,182.8343,365.6686,0.4063,0.0041,0.1617,0.0007,0,"Winter(0.427)"
16,1,5,0.0000,35.2740,70.5479,0.0784,0.0008,0.4454,0.0003,0,"GDD(0.691)"
16,1,-1,0.0000,13038.5741,26077.1482,28.9746,0.0000,0.0000,0.0000,68,"PLOT_TOTAL"
16,2,1,0.0000,4162.0205,8324.0410,9.2489,0.0925,0.4047,0.0374,30,"GDD(0.585)"
16,2,2,0.0000,64.3325,128.6649,0.1430,0.0014,0.2147,0.0003,1,"Winter(0.537)"
16,2,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.3840,0.0000,0,"GDD(0.561)"
16,2,4,0.0000,67.3455,134.6911,0.1497,0.0015,0.2285,0.0003,0,"Winter(0.537)"
16,2,5,0.0000,35.2740,70.5479,0.0784,0.0008,0.4664,0.0004,1,"GDD(0.723)"
16,2,-1,0.0000,4334.0123,8668.0247,9.6311,0.0000,0.0000,0.0000,32,"PLOT_TOTAL"
17,0,1,0.0000,28131.1064,56262.2129,62.5136,0.6251,0.1514,0.0946,47,"Winter(0.447)"
17,0,2,0.0000,480.4723,960.9447,1.0677,0.0107,0.0312,0.0003,0,"Winter(0.113)"
17,0,3,0.0000,89.6670,179.3339,0.1993,0.0020,0.1599,0.0003,0,"GDD(0.427)"
17,0,4,0.0000,794.2015,1588.4031,1.7649,0.0176,0.0353,0.0006,0,"Winter(0.113)"
17,0,5,0.0000,863.5212,1727.0424,1.9189,0.0192,0.3588,0.0069,11,"GDD(0.639)"
17,0,-1,0.0000,30358.9685,60717.9370,67.4644,0.0000,0.0000,0.0000,58,"PLOT_TOTAL"
17,1,1,0.0000,12612.9542,25225.9085,28.0288,0.2803,0.1675,0.0470,26,"GDD(0.487)"
17,1,2,0.0000,202.4718,404.9436,0.4499,0.0045,0.0487,0.0002,0,"Winter(0.182)"
17,1,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.1705,0.0000,0,"GDD(0.458)"
17,1,4,0.0000,182.8343,365.6686,0.4063,0.0041,0.0535,0.0002,0,"Winter(0.182)"
17,1,5,0.0000,35.2740,70.5479,0.0784,0.0008,0.3265,0.0003,0,"GDD(0.658)"
17,1,-1,0.0000,13038.5741,26077.1482,28.9746,0.0000,0.0000,0.0000,26,"PLOT_TOTAL"
17,2,1,0.0000,4162.0205,8324.0410,9.2489,0.0925,0.2727,0.0252,17,"GDD(0.520)"
17,2,2,0.0000,64.3325,128.6649,0.1430,0.0014,0.1180,0.0002,0,"Winter(0.337)"
17,2,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.2857,0.0000,0,"GDD(0.493)"
17,2,4,0.0000,67.3455,134.6911,0.1497,0.0015,0.1282,0.0002,0,"Winter(0.337)"
17,2,5,0.0000,35.2740,70.5479,0.0784,0.0008,0.4491,0.0004,1,"GDD(0.680)"
17,2,-1,0.0000,4334.0123,8668.0247,9.6311,0.0000,0.0000,0.0000,18,"PLOT_TOTAL"
18,0,1,0.0000,28131.1064,56262.2129,62.5136,0.6251,0.1605,0.1004,61,"GDD(0.436)"
18,0,2,0.0000,480.4723,960.9447,1.0677,0.0107,0.0516,0.0006,1,"Winter(0.236)"
18,0,3,0.0000,89.6670,179.3339,0.1993,0.0020,0.1473,0.0003,1,"GDD(0.404)"
18,0,4,0.0000,794.2015,1588.4031,1.7649,0.0176,0.0595,0.0011,0,"Winter(0.236)"
18,0,5,0.0000,863.5212,1727.0424,1.9189,0.0192,0.2733,0.0052,5,"GDD(0.624)"
18,0,-1,0.0000,30358.9685,60717.9370,67.4644,0.0000,0.0000,0.0000,68,"PLOT_TOTAL"
18,1,1,0.0000,12612.9542,25225.9085,28.0288,0.2803,0.1733,0.0486,28,"Light(0.228)"
18,1,2,0.0000,202.4718,404.9436,0.4499,0.0045,0.0633,0.0003,0,"Winter(0.293)"
18,1,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.1554,0.0000,0,"GDD(0.444)"
18,1,4,0.0000,182.8343,365.6686,0.4063,0.0041,0.0703,0.0003,0,"Winter(0.293)"
18,1,5,0.0000,35.2740,70.5479,0.0784,0.0008,0.2518,0.0002,0,"GDD(0.649)"
18,1,-1,0.0000,13038.5741,26077.1482,28.9746,0.0000,0.0000,0.0000,28,"PLOT_TOTAL"
18,2,1,0.0000,4162.0205,8324.0410,9.2489,0.0925,0.3508,0.0324,20,"GDD(0.594)"
18,2,2,0.0000,64.3325,128.6649,0.1430,0.0014,0.1765,0.0003,1,"Winter(0.492)"
18,2,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.3363,0.0000,0,"GDD(0.570)"
18,2,4,0.0000,67.3455,134.6911,0.1497,0.0015,0.1868,0.0003,3,"Winter(0.492)"
18,2,5,0.0000,35.2740,70.5479,0.0784,0.0008,0.4022,0.0003,3,"GDD(0.729)"
18,2,-1,0.0000,4334.0123,8668.0247,9.6311,0.0000,0.0000,0.0000,27,"PLOT_TOTAL"
19,0,1,0.0000,28131.1064,56262.2129,62.5136,0.6251,0.1333,0.0833,45,"GDD(0.426)"
19,0,2,0.0000,480.4723,960.9447,1.0677,0.0107,0.0386,0.0004,0,"Winter(0.224)"
19,0,3,0.0000,89.6670,179.3339,0.1993,0.0020,0.1092,0.0002,0,"GDD(0.393)"
19,0,4,0.0000,794.2015,1588.4031,1.7649,0.0176,0.0450,0.0008,0,"Winter(0.224)"
19,0,5,0.0000,863.5212,1727.0424,1.9189,0.0192,0.1982,0.0038,5,"Light(0.390)"
19,0,-1,0.0000,30358.9685,60717.9370,67.4644,0.0000,0.0000,0.0000,50,"PLOT_TOTAL"
19,1,1,0.0000,12612.9542,25225.9085,28.0288,0.2803,0.1375,0.0385,15,"Winter(0.527)"
19,1,2,0.0000,202.4718,404.9436,0.4499,0.0045,0.0385,0.0002,0,"Winter(0.193)"
19,1,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.1209,0.0000,0,"GDD(0.510)"
19,1,4,0.0000,182.8343,365.6686,0.4063,0.0041,0.0403,0.0002,0,"Winter(0.193)"
19,1,5,0.0000,35.2740,70.5479,0.0784,0.0008,0.2009,0.0002,0,"Light(0.605)"
19,1,-1,0.0000,13038.5741,26077.1482,28.9746,0.0000,0.0000,0.0000,15,"PLOT_TOTAL"
19,2,1,0.0000,4162.0205,8324.0410,9.2489,0.0925,0.3226,0.0298,14,"GDD(0.562)"
19,2,2,0.0000,64.3325,128.6649,0.1430,0.0014,0.1675,0.0002,0,"GDD(0.528)"
19,2,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.2607,0.0000,0,"GDD(0.537)"
19,2,4,0.0000,67.3455,134.6911,0.1497,0.0015,0.1747,0.0003,0,"GDD(0.551)"
19,2,5,0.0000,35.2740,70.5479,0.0784,0.0008,0.3094,0.0002,0,"GDD(0.708)"
19,2,-1,0.0000,4334.0123,8668.0247,9.6311,0.0000,0.0000,0.0000,14,"PLOT_TOTAL"
20,0,1,0.0000,28131.1064,56262.2129,62.5136,0.6251,0.0799,0.0500,26,"Winter(0.413)"
20,0,2,0.0000,480.4723,960.9447,1.0677,0.0107,0.0105,0.0001,0,"Winter(0.080)"
20,0,3,0.0000,89.6670,179.3339,0.1993,0.0020,0.0631,0.0001,0,"Light(0.370)"
20,0,4,0.0000,794.2015,1588.4031,1.7649,0.0176,0.0120,0.0002,0,"Winter(0.080)"
20,0,5,0.0000,863.5212,1727.0424,1.9189,0.0192,0.1320,0.0025,2,"Light(0.295)"
20,0,-1,0.0000,30358.9685,60717.9370,67.4644,0.0000,0.0000,0.0000,28,"PLOT_TOTAL"
20,1,1,0.0000,12612.9542,25225.9085,28.0288,0.2803,0.1176,0.0330,13,"GDD(0.471)"
20,1,2,0.0000,202.4718,404.9436,0.4499,0.0045,0.0410,0.0002,0,"Winter(0.327)"
20,1,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0879,0.0000,0,"GDD(0.441)"
20,1,4,0.0000,182.8343,365.6686,0.4063,0.0041,0.0461,0.0002,0,"Winter(0.327)"
20,1,5,0.0000,35.2740,70.5479,0.0784,0.0008,0.1277,0.0001,1,"Light(0.460)"
20,1,-1,0.0000,13038.5741,26077.1482,28.9746,0.0000,0.0000,0.0000,14,"PLOT_TOTAL"
20,2,1,0.0000,4162.0205,8324.0410,9.2489,0.0925,0.2829,0.0262,24,"GDD(0.571)"
20,2,2,0.0000,64.3325,128.6649,0.1430,0.0014,0.1420,0.0002,0,"GDD(0.538)"
20,2,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.2394,0.0000,0,"GDD(0.546)"
20,2,4,0.0000,67.3455,134.6911,0.1497,0.0015,0.1500,0.0002,1,"Winter(0.548)"
20,2,5,0.0000,35.2740,70.5479,0.0784,0.0008,0.2823,0.0002,1,"GDD(0.714)"
20,2,-1,0.0000,4334.0123,8668.0247,9.6311,0.0000,0.0000,0.0000,26,"PLOT_TOTAL"
21,0,1,0.0000,28131.1064,56262.2129,62.5136,0.6251,0.0786,0.0491,21,"GDD(0.489)"
21,0,2,0.0000,480.4723,960.9447,1.0677,0.0107,0.0181,0.0002,0,"Winter(0.191)"
21,0,3,0.0000,89.6670,179.3339,0.1993,0.0020,0.0500,0.0001,0,"Light(0.265)"
21,0,4,0.0000,794.2015,1588.4031,1.7649,0.0176,0.0201,0.0004,1,"Winter(0.191)"
21,0,5,0.0000,863.5212,1727.0424,1.9189,0.0192,0.0758,0.0015,3,"Light(0.188)"
21,0,-1,0.0000,30358.9685,60717.9370,67.4644,0.0000,0.0000,0.0000,25,"PLOT_TOTAL"
21,1,1,0.0000,12612.9542,25225.9085,28.0288,0.2803,0.0820,0.0230,13,"Light(0.258)"
21,1,2,0.0000,202.4718,404.9436,0.4499,0.0045,0.0210,0.0001,0,"Winter(0.204)"
21,1,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0588,0.0000,0,"Light(0.467)"
21,1,4,63.8700,182.8343,429.5385,0.4773,0.0048,0.0227,0.0001,0,"Winter(0.204)"
21,1,5,0.0000,35.2740,70.5479,0.0784,0.0008,0.0909,0.0001,0,"Light(0.397)"
21,1,-1,63.8700,13038.5741,26141.0182,29.0456,0.0000,0.0000,0.0000,13,"PLOT_TOTAL"
21,2,1,0.0000,4162.0205,8324.0410,9.2489,0.0925,0.2286,0.0211,21,"GDD(0.594)"
21,2,2,0.0000,64.3325,128.6649,0.1430,0.0014,0.1193,0.0002,1,"Winter(0.492)"
21,2,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.2243,0.0000,0,"GDD(0.570)"
21,2,4,11.7352,67.3455,146.4263,0.1627,0.0016,0.1264,0.0002,0,"Winter(0.492)"
21,2,5,0.0000,35.2740,70.5479,0.0784,0.0008,0.2620,0.0002,1,"GDD(0.729)"
21,2,-1,11.7352,4334.0123,8679.7599,9.6442,0.0000,0.0000,0.0000,23,"PLOT_TOTAL"
22,0,1,0.0000,28131.1064,56262.2129,62.5136,0.6251,0.0441,0.0276,9,"Light(0.315)"
22,0,2,0.0000,480.4723,960.9447,1.0677,0.0107,0.0093,0.0001,0,"Light(0.174)"
22,0,3,0.0000,89.6670,179.3339,0.1993,0.0020,0.0207,0.0000,0,"Light(0.103)"
22,0,4,212604.7132,794.2015,214193.1163,237.9924,1.0000,0.0108,0.0108,7,"Light(0.174)"
22,0,5,0.0000,863.5212,1727.0424,1.9189,0.0192,0.0288,0.0006,0,"Light(0.032)"
22,0,-1,212604.7132,30358.9685,273322.6502,303.6918,0.0000,0.0000,0.0000,16,"PLOT_TOTAL"
22,1,1,0.0000,12612.9542,25225.9085,28.0288,0.2803,0.0478,0.0134,10,"Light(0.109)"
22,1,2,0.0000,202.4718,404.9436,0.4499,0.0045,0.0110,0.0000,0,"Winter(0.182)"
22,1,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0311,0.0000,0,"Light(0.387)"
22,1,4,100962.5540,182.8343,101392.0925,112.6579,1.0000,0.0121,0.0121,14,"Winter(0.182)"
22,1,5,0.0000,35.2740,70.5479,0.0784,0.0008,0.0511,0.0000,0,"Light(0.313)"
22,1,-1,100962.5540,13038.5741,127103.5722,141.2262,0.0000,0.0000,0.0000,24,"PLOT_TOTAL"
22,2,1,0.0000,4162.0205,8324.0410,9.2489,0.0925,0.1118,0.0103,13,"GDD(0.582)"
22,2,2,0.0000,64.3325,128.6649,0.1430,0.0014,0.0533,0.0001,0,"Winter(0.325)"
22,2,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.1255,0.0000,1,"GDD(0.558)"
22,2,4,31.2199,67.3455,177.6462,0.1974,0.0020,0.0563,0.0001,0,"Winter(0.325)"
22,2,5,0.0000,35.2740,70.5479,0.0784,0.0008,0.1733,0.0001,0,"GDD(0.721)"
22,2,-1,31.2199,4334.0123,8710.9798,9.6789,0.0000,0.0000,0.0000,14,"PLOT_TOTAL"
23,0,1,0.0000,28131.1064,56262.2129,62.5136,0.6251,0.0227,0.0142,11,"Light(0.190)"
23,0,2,0.0000,480.4723,960.9447,1.0677,0.0107,0.0025,0.0000,0,"Light(0.066)"
23,0,3,0.0000,89.6670,179.3339,0.1993,0.0020,0.0094,0.0000,0,"Light(0.003)"
23,0,4,744647.1613,794.2015,958840.2776,1065.3781,1.0000,0.0026,0.0026,0,"Light(0.066)"
23,0,5,0.0000,863.5212,1727.0424,1.9189,0.0192,0.0127,0.0002,0,"Light(0.000)"
23,0,-1,744647.1613,30358.9685,1017969.8115,1131.0776,0.0000,0.0000,0.0000,11,"PLOT_TOTAL"
23,1,1,0.0000,12612.9542,25225.9085,28.0288,0.2803,0.0302,0.0085,6,"Light(0.033)"
23,1,2,0.0000,202.4718,404.9436,0.4499,0.0045,0.0055,0.0000,0,"Winter(0.127)"
23,1,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0211,0.0000,0,"Light(0.250)"
23,1,4,319296.0251,182.8343,420624.2476,467.3603,1.0000,0.0056,0.0056,7,"Winter(0.127)"
23,1,5,0.0000,35.2740,70.5479,0.0784,0.0008,0.0352,0.0000,0,"Light(0.173)"
23,1,-1,319296.0251,13038.5741,446335.7273,495.9286,0.0000,0.0000,0.0000,13,"PLOT_TOTAL"
23,2,1,0.0000,4162.0205,8324.0410,9.2489,0.0925,0.0000,0.0000,0,"Drought(0.000)"
23,2,2,0.0000,64.3325,128.6649,0.1430,0.0014,0.0512,0.0001,0,"GDD(0.538)"
23,2,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0948,0.0000,0,"GDD(0.546)"
23,2,4,29.8083,67.3455,195.7192,0.2175,0.0022,0.0641,0.0001,0,"Winter(0.548)"
23,2,5,0.0000,35.2740,70.5479,0.0784,0.0008,0.1104,0.0001,0,"Drought(0.692)"
23,2,-1,29.8083,4334.0123,8729.0529,9.6989,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
24,0,1,0.0000,28131.1064,56262.2129,62.5136,0.6251,0.0107,0.0067,3,"Light(0.034)"
24,0,2,0.0000,480.4723,960.9447,1.0677,0.0107,0.0013,0.0000,0,"Light(0.000)"
24,0,3,0.0000,89.6670,179.3339,0.1993,0.0020,0.0033,0.0000,0,"Light(0.000)"
24,0,4,893565.6273,794.2015,1639801.1917,1822.0013,1.0000,0.0014,0.0014,1,"Light(0.000)"
24,0,5,0.0000,863.5212,1727.0424,1.9189,0.0192,0.0033,0.0001,0,"Light(0.000)"
24,0,-1,893565.6273,30358.9685,1698930.7256,1887.7008,0.0000,0.0000,0.0000,4,"PLOT_TOTAL"
24,1,1,0.0000,12612.9542,25225.9085,28.0288,0.2803,0.0175,0.0049,2,"Light(0.000)"
24,1,2,0.0000,202.4718,404.9436,0.4499,0.0045,0.0039,0.0000,0,"Winter(0.171)"
24,1,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0105,0.0000,0,"Light(0.112)"
24,1,4,250565.0576,182.8343,570226.7512,633.5853,1.0000,0.0039,0.0039,5,"Winter(0.171)"
24,1,5,0.0000,35.2740,70.5479,0.0784,0.0008,0.0171,0.0000,0,"Light(0.041)"
24,1,-1,250565.0576,13038.5741,595938.2309,662.1536,0.0000,0.0000,0.0000,7,"PLOT_TOTAL"
24,2,1,0.0000,4162.0205,8324.0410,9.2489,0.0925,0.0000,0.0000,0,"Drought(0.000)"
24,2,2,0.0000,64.3325,128.6649,0.1430,0.0014,0.0487,0.0001,0,"Winter(0.492)"
24,2,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0931,0.0000,0,"GDD(0.568)"
24,2,4,27.9924,67.3455,192.4918,0.2139,0.0021,0.0565,0.0001,0,"Winter(0.492)"
24,2,5,0.0000,35.2740,70.5479,0.0784,0.0008,0.1132,0.0001,0,"Drought(0.664)"
24,2,-1,27.9924,4334.0123,8725.8254,9.6954,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
25,0,1,0.0000,28131.1064,56262.2129,62.5136,0.6251,0.0035,0.0022,2,"Light(0.000)"
25,0,2,0.0000,480.4723,960.9447,1.0677,0.0107,0.0003,0.0000,0,"Light(0.000)"
25,0,3,0.0000,89.6670,179.3339,0.1993,0.0020,0.0008,0.0000,0,"Light(0.000)"
25,0,4,697864.3793,794.2015,1593018.4097,1770.0205,1.0000,0.0003,0.0003,0,"Light(0.000)"
25,0,5,0.0000,863.5212,1727.0424,1.9189,0.0192,0.0010,0.0000,0,"Light(0.000)"
25,0,-1,697864.3793,30358.9685,1652147.9436,1835.7199,0.0000,0.0000,0.0000,2,"PLOT_TOTAL"
25,1,1,0.0000,12612.9542,25225.9085,28.0288,0.2803,0.0087,0.0024,0,"Light(0.000)"
25,1,2,0.0000,202.4718,404.9436,0.4499,0.0045,0.0028,0.0000,0,"Light(0.067)"
25,1,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0069,0.0000,0,"Light(0.004)"
25,1,4,227185.9562,182.8343,478116.6823,531.2408,1.0000,0.0028,0.0028,3,"Light(0.067)"
25,1,5,0.0000,35.2740,70.5479,0.0784,0.0008,0.0099,0.0000,0,"Light(0.000)"
25,1,-1,227185.9562,13038.5741,503828.1620,559.8091,0.0000,0.0000,0.0000,3,"PLOT_TOTAL"
25,2,1,0.0000,4162.0205,8324.0410,9.2489,0.0925,0.0579,0.0054,1,"Winter(0.503)"
25,2,2,0.0000,64.3325,128.6649,0.1430,0.0014,0.0222,0.0000,0,"Winter(0.170)"
25,2,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0817,0.0000,0,"GDD(0.535)"
25,2,4,274115.4261,67.3455,274278.1096,304.7535,1.0000,0.0247,0.0247,15,"Winter(0.170)"
25,2,5,0.0000,35.2740,70.5479,0.0784,0.0008,0.1433,0.0001,0,"GDD(0.707)"
25,2,-1,274115.4261,4334.0123,282811.4432,314.2349,0.0000,0.0000,0.0000,16,"PLOT_TOTAL"
26,0,1,0.0000,28131.1064,56262.2129,62.5136,0.6251,0.0026,0.0016,4,"Light(0.000)"
26,0,2,0.0000,480.4723,960.9447,1.0677,0.0107,0.0004,0.0000,0,"Light(0.000)"
26,0,3,0.0000,89.6670,179.3339,0.1993,0.0020,0.0004,0.0000,0,"Light(0.000)"
26,0,4,496928.1513,794.2015,1196380.9336,1329.3121,1.0000,0.0004,0.0004,0,"Light(0.000)"
26,0,5,0.0000,863.5212,1727.0424,1.9189,0.0192,0.0003,0.0000,0,"Light(0.000)"
26,0,-1,496928.1513,30358.9685,1255510.4675,1395.0116,0.0000,0.0000,0.0000,4,"PLOT_TOTAL"
26,1,1,0.0000,12612.9542,25225.9085,28.0288,0.2803,0.0049,0.0014,1,"Light(0.000)"
26,1,2,0.0000,202.4718,404.9436,0.4499,0.0045,0.0035,0.0000,0,"Light(0.024)"
26,1,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0059,0.0000,0,"Light(0.000)"
26,1,4,192618.8106,182.8343,420170.4353,466.8560,1.0000,0.0033,0.0033,3,"Light(0.024)"
26,1,5,0.0000,35.2740,70.5479,0.0784,0.0008,0.0064,0.0000,0,"Light(0.000)"
26,1,-1,192618.8106,13038.5741,445881.9150,495.4243,0.0000,0.0000,0.0000,4,"PLOT_TOTAL"
26,2,1,0.0000,4162.0205,8324.0410,9.2489,0.0925,0.0561,0.0052,4,"GDD(0.520)"
26,2,2,0.0000,64.3325,128.6649,0.1430,0.0014,0.0345,0.0000,0,"Winter(0.337)"
26,2,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0682,0.0000,0,"GDD(0.493)"
26,2,4,257705.7401,67.3455,531955.8573,591.0621,1.0000,0.0378,0.0378,39,"Winter(0.337)"
26,2,5,0.0000,35.2740,70.5479,0.0784,0.0008,0.1128,0.0001,0,"GDD(0.680)"
26,2,-1,257705.7401,4334.0123,540489.1909,600.5435,0.0000,0.0000,0.0000,43,"PLOT_TOTAL"
27,0,1,0.0000,28131.1064,56262.2129,62.5136,0.6251,0.0017,0.0010,2,"Light(0.000)"
27,0,2,0.0000,480.4723,960.9447,1.0677,0.0107,0.0002,0.0000,0,"Light(0.000)"
27,0,3,0.0000,89.6670,179.3339,0.1993,0.0020,0.0001,0.0000,0,"Light(0.000)"
27,0,4,304581.7336,794.2015,803098.2879,892.3314,1.0000,0.0002,0.0002,0,"Light(0.000)"
27,0,5,0.0000,863.5212,1727.0424,1.9189,0.0192,0.0000,0.0000,0,"Light(0.000)"
27,0,-1,304581.7336,30358.9685,862227.8218,958.0309,0.0000,0.0000,0.0000,2,"PLOT_TOTAL"
27,1,1,0.0000,12612.9542,25225.9085,28.0288,0.2803,0.0091,0.0025,1,"Light(0.000)"
27,1,2,0.0000,202.4718,404.9436,0.4499,0.0045,0.0036,0.0000,0,"Light(0.007)"
27,1,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0057,0.0000,0,"Light(0.000)"
27,1,4,285351.5617,182.8343,478336.0408,531.4845,1.0000,0.0029,0.0029,2,"Light(0.007)"
27,1,5,0.0000,35.2740,70.5479,0.0784,0.0008,0.0061,0.0000,0,"Light(0.000)"
27,1,-1,285351.5617,13038.5741,504047.5205,560.0528,0.0000,0.0000,0.0000,3,"PLOT_TOTAL"
27,2,1,0.0000,4162.0205,8324.0410,9.2489,0.0925,0.1250,0.0116,6,"GDD(0.568)"
27,2,2,0.0000,64.3325,128.6649,0.1430,0.0014,0.0830,0.0001,0,"GDD(0.534)"
27,2,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0947,0.0000,0,"GDD(0.543)"
27,2,4,231090.0464,67.3455,488930.4776,543.2561,1.0000,0.0795,0.0795,63,"GDD(0.563)"
27,2,5,0.0000,35.2740,70.5479,0.0784,0.0008,0.1148,0.0001,0,"Light(0.557)"
27,2,-1,231090.0464,4334.0123,497463.8113,552.7376,0.0000,0.0000,0.0000,69,"PLOT_TOTAL"
28,0,1,0.0000,28131.1064,56262.2129,62.5136,0.6251,0.0007,0.0004,0,"Light(0.000)"
28,0,2,0.0000,480.4723,960.9447,1.0677,0.0107,0.0000,0.0000,0,"Light(0.000)"
28,0,3,0.0000,89.6670,179.3339,0.1993,0.0020,0.0000,0.0000,0,"Light(0.000)"
28,0,4,202288.7580,794.2015,508458.8947,564.9543,1.0000,0.0000,0.0000,0,"Light(0.000)"
28,0,5,0.0000,863.5212,1727.0424,1.9189,0.0192,0.0000,0.0000,0,"Light(0.000)"
28,0,-1,202288.7580,30358.9685,567588.4286,630.6538,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
28,1,1,0.0000,12612.9542,25225.9085,28.0288,0.2803,0.0086,0.0024,4,"Light(0.054)"
28,1,2,0.0000,202.4718,404.9436,0.4499,0.0045,0.0030,0.0000,0,"Light(0.000)"
28,1,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0040,0.0000,0,"Light(0.000)"
28,1,4,217680.3027,182.8343,503397.5329,559.3306,1.0000,0.0022,0.0022,2,"Light(0.000)"
28,1,5,0.0000,35.2740,70.5479,0.0784,0.0008,0.0039,0.0000,0,"Light(0.000)"
28,1,-1,217680.3027,13038.5741,529109.0126,587.8989,0.0000,0.0000,0.0000,6,"PLOT_TOTAL"
28,2,1,0.0000,4162.0205,8324.0410,9.2489,0.0925,0.0583,0.0054,5,"Light(0.533)"
28,2,2,0.0000,64.3325,128.6649,0.1430,0.0014,0.0294,0.0000,0,"Winter(0.348)"
28,2,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0536,0.0000,0,"Light(0.305)"
28,2,4,189630.9302,67.3455,420855.6677,467.6174,1.0000,0.0241,0.0241,19,"Winter(0.348)"
28,2,5,0.0000,35.2740,70.5479,0.0784,0.0008,0.0780,0.0001,0,"Light(0.229)"
